# SRC:3C279 DATE(MJD):57848 FREQ:227.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
03.47083318      AZ     LM   -190682544.0000    922022720.0000  1.39756368    -19.6397  0.03468826
03.47083318      LM     PV  -6152038400.0000  -1264480256.0000  0.81391634   -114.5902  0.02296278
03.47361124      AP     LM   2036274944.0000  -3314201344.0000  1.08909096   -149.0087  0.02110959
03.47361124      AP     AZ   2227679232.0000  -4236232960.0000  0.81264042   -150.8543  0.04596427
03.47361124      AP     PV  -4115301376.0000  -4578222080.0000  1.90525932     61.4979  0.03106051
03.47361124      AZ     LM   -191426064.0000    922036352.0000  1.42668332    -21.7514  0.03468231
03.47361124      AZ     PV  -6343028224.0000   -341982560.0000  0.97969406   -138.4650  0.05209569
03.47361124      LM     PV  -6151574528.0000  -1264020992.0000  0.77240797   -116.8943  0.02343856
03.47638893      AP     PV  -4114039552.0000  -4577915904.0000  2.13136192     60.9925  0.03189398
03.47638893      AP     LM   2037032832.0000  -3314345728.0000  1.13786504   -149.2730  0.02091716
03.47638893      AP     AZ   2229273344.0000  -4236400896.0000  0.82498837   -148.7257  0.04632891
03.47638893      AZ     LM   -192199824.0000    922050560.0000  1.43055454    -20.0853  0.03542150
03.47638893      AZ     PV  -6343332352.0000   -341520640.0000  0.91441235   -134.3378  0.05211626
03.47638893      LM     PV  -6151099392.0000  -1263554560.0000  0.82040928   -116.7634  0.02505925
03.47916663      AP     PV  -4112806656.0000  -4577617408.0000  2.19297577     61.0058  0.03199165
03.47916663      AP     AZ   2230819328.0000  -4236564224.0000  0.90252144   -149.6053  0.04615638
03.47916663      AP     LM   2037830912.0000  -3314497792.0000  1.12339881   -149.0896  0.02075033
03.47916663      AZ     LM   -192962128.0000    922064640.0000  1.44567104    -25.1578  0.03541107
03.47916663      AZ     PV  -6343633920.0000   -341057152.0000  1.06140499   -143.2756  0.05213691
03.47916663      LM     PV  -6150668800.0000  -1263134592.0000  0.78941701   -116.1480  0.02567807
03.48194432      AP     PV  -4111608320.0000  -4577328128.0000  2.01144656     61.5708  0.03230702
03.48194432      AP     AZ   2232358912.0000  -4236727040.0000  0.81586042   -148.3646  0.04709766
03.48194432      AP     LM   2038632960.0000  -3314650880.0000  1.13564712   -148.8027  0.02073923
